age,agent,career_stats_career_assists,career_stats_career_goals,citizenship,club,market_value,national_caps,national_goals,position,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes,league,season_ga,market_value_bin
26,No Agent,16.0,16.0,England,Forest,4000000.0,0.0,0.0,Central Midfield,16.0,0.0,1.0,1421.0,epl,1.0,1
25,CAA Stellar,45.0,36.0,England,Forest,50000000.0,4.0,0.0,Attacking Midfield,38.0,10.0,7.0,3142.0,epl,17.0,3
19,Gestifute,11.0,18.0,Germany,Forest,1000000.0,9.0,0.0,Right Midfield,9.0,1.0,0.0,646.0,epl,1.0,0
23,PANTHERA,39.0,41.0,Sweden,Forest,42000000.0,22.0,4.0,Right Winger,43.0,12.0,6.0,2752.0,epl,18.0,3
24,No Agent,44.0,61.0,England,Forest,25000000.0,3.0,0.0,Left Winger,0.0,0.0,0.0,0.0,epl,0.0,3
25,Sferico Sports ...,23.0,44.0,Portugal,Forest,15000000.0,2.0,0.0,Right Winger,38.0,3.0,5.0,1226.0,epl,8.0,2
26,No Agent,11.0,24.0,England,Forest,1000000.0,0.0,0.0,Right Winger,21.0,0.0,0.0,803.0,epl,0.0,0
25,No Agent,24.0,33.0,Paraguay,Forest,12000000.0,22.0,1.0,Left Winger,0.0,0.0,0.0,0.0,epl,0.0,2
27,No Agent,25.0,52.0,Nigeria,Forest,2500000.0,8.0,1.0,Centre-Forward,7.0,1.0,0.0,222.0,epl,1.0,1
33,No Agent,47.0,202.0,Zealand,Forest,10000000.0,74.0,34.0,Centre-Forward,40.0,3.0,20.0,3134.0,epl,23.0,2
27,No Agent,23.0,79.0,Nigeria,Forest,16000000.0,8.0,2.0,Centre-Forward,32.0,0.0,2.0,815.0,epl,2.0,3
30,Wasserman,8.0,0.0,States,Crystal Palace,2500000.0,52.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,1
28,CAA Stellar,15.0,0.0,England,Crystal Palace,20000000.0,3.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,3
21,Two Touch Agency,8.0,0.0,England,Crystal Palace,1700000.0,0.0,0.0,Goalkeeper,51.0,0.0,0.0,4620.0,epl,0.0,1
22,Roc Nation Sports,0.0,4.0,Morocco,Crystal Palace,15000000.0,3.0,1.0,Centre-Back,4.0,0.0,0.0,253.0,epl,0.0,2
24,Unique Sports Group,10.0,17.0,England,Crystal Palace,45000000.0,23.0,0.0,Centre-Back,44.0,2.0,3.0,3931.0,epl,5.0,3
25,Unique Sports Group,3.0,8.0,France,Crystal Palace,25000000.0,2.0,0.0,Centre-Back,44.0,1.0,1.0,3884.0,epl,2.0,3
31,Two Touch Agency,7.0,0.0,England,Crystal Palace,400000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,0
25,Roc Nation Sports,7.0,9.0,States,Crystal Palace,14000000.0,27.0,2.0,Centre-Back,32.0,1.0,1.0,2635.0,epl,2.0,2
34,ROOF,23.0,8.0,England,Crystal Palace,1000000.0,14.0,0.0,Right-Back,19.0,1.0,0.0,699.0,epl,1.0,0
28,CAA Stellar,29.0,16.0,England,Crystal Palace,15000000.0,21.0,1.0,Left-Back,12.0,0.0,1.0,440.0,epl,1.0,2
25,ROOF,14.0,3.0,England,Crystal Palace,25000000.0,2.0,0.0,Left-Back,45.0,6.0,0.0,3768.0,epl,6.0,3
29,No Agent,43.0,36.0,Colombia,Crystal Palace,25000000.0,38.0,3.0,Right-Back,46.0,8.0,6.0,4028.0,epl,14.0,3
18,No Agent,5.0,6.0,England,Crystal Palace,1000000.0,1.0,0.0,Right-Back,0.0,0.0,0.0,0.0,epl,0.0,0
21,OmniSports,17.0,7.0,England,Crystal Palace,45000000.0,1.0,0.0,Defensive Midfield,27.0,2.0,0.0,1706.0,epl,2.0,3
35,No Agent,15.0,13.0,England,Crystal Palace,500000.0,0.0,0.0,Right-Back,0.0,0.0,0.0,0.0,epl,0.0,0
30,No Agent,18.0,23.0,Colombia,Crystal Palace,10000000.0,54.0,3.0,Defensive Midfield,42.0,1.0,0.0,2806.0,epl,1.0,2
25,No Agent,10.0,8.0,Mali,Crystal Palace,25000000.0,14.0,0.0,Defensive Midfield,14.0,0.0,0.0,515.0,epl,0.0,3
20,Unique Sports Group,3.0,5.0,England,Crystal Palace,700000.0,5.0,0.0,Defensive Midfield,12.0,0.0,1.0,840.0,epl,1.0,0
26,No Agent,40.0,65.0,England,Crystal Palace,55000000.0,12.0,1.0,Attacking Midfield,43.0,11.0,14.0,3303.0,epl,25.0,3
21,No Agent,11.0,13.0,Ireland,Crystal Palace,6000000.0,1.0,0.0,Central Midfield,37.0,2.0,4.0,1380.0,epl,6.0,2
20,ROOF,6.0,5.0,England,Crystal Palace,200000.0,3.0,0.0,Defensive Midfield,21.0,0.0,0.0,1483.0,epl,0.0,0
27,Teranga Sports,56.0,74.0,Senegal,Crystal Palace,25000000.0,64.0,13.0,Attacking Midfield,47.0,8.0,12.0,3254.0,epl,20.0,3
28,No Agent,58.0,76.0,Japan,Crystal Palace,12000000.0,42.0,11.0,Attacking Midfield,43.0,3.0,2.0,2196.0,epl,5.0,2
30,Two Touch Agency,37.0,22.0,England,Crystal Palace,7000000.0,0.0,0.0,Central Midfield,41.0,5.0,0.0,2536.0,epl,5.0,2
21,LIFEPRO,6.0,15.0,Brazil,Crystal Palace,10000000.0,2.0,0.0,Attacking Midfield,9.0,1.0,1.0,182.0,epl,2.0,2
20,Unique Sports Group,2.0,8.0,England,Crystal Palace,12000000.0,10.0,1.0,Right Winger,35.0,2.0,6.0,2354.0,epl,8.0,2
21,No Agent,6.0,11.0,England,Crystal Palace,1200000.0,3.0,0.0,Right Winger,8.0,1.0,0.0,258.0,epl,1.0,0
27,No Agent,19.0,119.0,France,Crystal Palace,30000000.0,6.0,5.0,Centre-Forward,46.0,4.0,17.0,3301.0,epl,21.0,3
26,No Agent,24.0,96.0,England,Crystal Palace,18000000.0,1.0,0.0,Centre-Forward,37.0,3.0,7.0,1417.0,epl,10.0,3
23,CAA Stellar,5.0,0.0,Iceland,Brentford,2500000.0,20.0,0.0,Goalkeeper,5.0,0.0,0.0,414.0,epl,0.0,1
32,SEG,16.0,2.0,Netherlands,Brentford,10000000.0,10.0,0.0,Goalkeeper,39.0,0.0,0.0,3456.0,epl,0.0,2
24,No Agent,7.0,11.0,Ireland,Brentford,28000000.0,30.0,2.0,Centre-Back,42.0,5.0,2.0,3635.0,epl,7.0,3
22,No Agent,1.0,0.0,England,Brentford,800000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,0
27,Wasserman,18.0,24.0,Norway,Brentford,18000000.0,43.0,2.0,Centre-Back,25.0,0.0,0.0,1533.0,epl,0.0,3
23,Key United,2.0,9.0,Netherlands,Brentford,22000000.0,8.0,1.0,Centre-Back,35.0,1.0,0.0,2916.0,epl,1.0,3
24,No Agent,17.0,38.0,England,Brentford,23000000.0,0.0,0.0,Left-Back,43.0,4.0,2.0,3395.0,epl,6.0,3
32,Two Touch Agency,9.0,18.0,Jamaica,Brentford,7000000.0,19.0,0.0,Centre-Back,23.0,0.0,2.0,1927.0,epl,2.0,2
20,Proeleven S.A.,1.0,0.0,South,Brentford,600000.0,0.0,0.0,Centre-Back,11.0,0.0,0.0,598.0,epl,0.0,0
35,No Agent,15.0,20.0,England,Brentford,700000.0,2.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,0
27,No Agent,16.0,8.0,England,Brentford,15000000.0,3.0,0.0,Left-Back,6.0,0.0,0.0,158.0,epl,0.0,2
23,No Agent,3.0,6.0,Scotland,Brentford,10000000.0,14.0,0.0,Right-Back,0.0,0.0,0.0,0.0,epl,0.0,2
27,Wasserman,20.0,24.0,Germany,Brentford,20000000.0,10.0,0.0,Defensive Midfield,35.0,3.0,1.0,2493.0,epl,4.0,3
20,No Agent,13.0,9.0,Italy,Brentford,18000000.0,7.0,0.0,Right-Back,24.0,2.0,0.0,1090.0,epl,2.0,3
31,No Agent,28.0,31.0,Denmark,Brentford,11000000.0,35.0,1.0,Defensive Midfield,0.0,0.0,0.0,0.0,epl,0.0,2
19,FutureBall,1.0,0.0,Türkiye,Brentford,4500000.0,13.0,0.0,Defensive Midfield,15.0,0.0,0.0,298.0,epl,0.0,1
21,ProStar,0.0,1.0,Ukraine,Brentford,15000000.0,17.0,1.0,Central Midfield,35.0,0.0,0.0,1776.0,epl,0.0,2
29,CAA Stellar,46.0,28.0,Denmark,Brentford,14000000.0,30.0,1.0,Central Midfield,27.0,2.0,0.0,1025.0,epl,2.0,2
26,No Agent,20.0,26.0,England,Brentford,5000000.0,4.0,1.0,Central Midfield,0.0,0.0,0.0,0.0,epl,0.0,1
22,Wasserman,1.0,7.0,England,Brentford,275000.0,0.0,0.0,Central Midfield,17.0,0.0,1.0,1307.0,epl,1.0,0
24,Unique Sports Group,14.0,24.0,England,Brentford,800000.0,1.0,0.0,Central Midfield,12.0,1.0,0.0,379.0,epl,1.0,0
24,BTAM,40.0,22.0,Denmark,Brentford,28000000.0,0.0,0.0,Attacking Midfield,43.0,11.0,3.0,3221.0,epl,14.0,3
22,No Agent,32.0,60.0,Portugal,Brentford,14000000.0,4.0,2.0,Attacking Midfield,24.0,3.0,3.0,836.0,epl,6.0,2
19,Talents Sports,6.0,10.0,Brazil,Brentford,10000000.0,0.0,0.0,Left Winger,3.0,0.0,0.0,11.0,epl,0.0,2
23,No Agent,26.0,49.0,Germany,Brentford,30000000.0,4.0,0.0,Left Winger,43.0,3.0,12.0,2718.0,epl,15.0,3
23,No Agent,21.0,63.0,Brazil,Brentford,18000000.0,0.0,0.0,Centre-Forward,8.0,0.0,0.0,169.0,epl,0.0,3
28,No Agent,37.0,107.0,Congo,Brentford,32000000.0,27.0,5.0,Centre-Forward,39.0,5.0,20.0,3079.0,epl,25.0,3
22,Two Touch Agency,19.0,29.0,Jamaica,Brentford,900000.0,0.0,0.0,Left Winger,31.0,4.0,3.0,1760.0,epl,7.0,0
25,No Agent,55.0,84.0,Cameroon,Brentford,55000000.0,22.0,6.0,Right Winger,42.0,9.0,20.0,3577.0,epl,29.0,3
30,AC Talent,26.0,0.0,Spain,Bournemouth,10000000.0,13.0,0.0,Goalkeeper,35.0,0.0,0.0,3180.0,epl,0.0,2
24,No Agent,2.0,0.0,England,Bournemouth,350000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,0
26,Unique Sports Group,5.0,0.0,Ireland,Bournemouth,4000000.0,4.0,0.0,Goalkeeper,22.0,0.0,0.0,1980.0,epl,0.0,1
22,Wasserman,4.0,2.0,Ukraine,Bournemouth,42000000.0,49.0,3.0,Centre-Back,39.0,1.0,0.0,3384.0,epl,1.0,3
28,ROOF,15.0,16.0,Argentina,Bournemouth,22000000.0,1.0,0.0,Centre-Back,19.0,0.0,0.0,1282.0,epl,0.0,3
27,Unique Sports Group,4.0,4.0,Wales,Bournemouth,6000000.0,49.0,0.0,Centre-Back,40.0,0.0,1.0,3363.0,epl,1.0,2
23,SMI Sports ...,6.0,2.0,England,Bournemouth,3000000.0,1.0,0.0,Centre-Back,14.0,1.0,0.0,782.0,epl,1.0,1
18,CAA Stellar,1.0,0.0,States,Bournemouth,1000000.0,2.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,0
21,No Agent,21.0,7.0,Hungary,Bournemouth,45000000.0,23.0,0.0,Left-Back,41.0,6.0,2.0,3565.0,epl,8.0,3
20,No Agent,2.0,1.0,Argentina,Bournemouth,8000000.0,7.0,0.0,Left-Back,5.0,0.0,0.0,156.0,epl,0.0,2
23,CAA Stellar,14.0,4.0,Mexico,Bournemouth,10000000.0,14.0,0.0,Right-Back,13.0,0.0,0.0,501.0,epl,0.0,2
34,CAA Stellar,42.0,9.0,England,Bournemouth,750000.0,12.0,0.0,Right-Back,27.0,0.0,0.0,1702.0,epl,0.0,0
30,No Agent,88.0,75.0,Scotland,Bournemouth,10000000.0,52.0,6.0,Defensive Midfield,32.0,3.0,2.0,2384.0,epl,5.0,2
26,YMU Management Ltd.,17.0,8.0,States,Bournemouth,18000000.0,46.0,2.0,Defensive Midfield,32.0,3.0,0.0,2354.0,epl,3.0,3
28,CAA Stellar,19.0,5.0,England,Bournemouth,15000000.0,1.0,0.0,Central Midfield,40.0,3.0,1.0,3289.0,epl,4.0,2
21,No Agent,11.0,11.0,England,Bournemouth,20000000.0,8.0,1.0,Central Midfield,23.0,0.0,0.0,931.0,epl,0.0,3
25,No Agent,33.0,49.0,Ghana,Bournemouth,40000000.0,27.0,3.0,Left Winger,42.0,7.0,13.0,3562.0,epl,20.0,3
26,Team Raiola,59.0,77.0,Netherlands,Bournemouth,35000000.0,7.0,0.0,Attacking Midfield,0.0,0.0,0.0,0.0,epl,0.0,3
26,No Agent,37.0,45.0,England,Bournemouth,18000000.0,15.0,0.0,Left Winger,32.0,6.0,3.0,2206.0,epl,9.0,3
26,Wasserman,38.0,59.0,Colombia,Bournemouth,15000000.0,18.0,5.0,Left Winger,14.0,1.0,1.0,334.0,epl,2.0,2
23,PSM,17.0,19.0,Faso,Bournemouth,28000000.0,0.0,0.0,Left Winger,37.0,4.0,9.0,2285.0,epl,13.0,3
27,Unique Sports Group,32.0,28.0,Wales,Bournemouth,10000000.0,35.0,5.0,Right Winger,33.0,2.0,2.0,1161.0,epl,4.0,2
25,No Agent,28.0,91.0,Brazil,Bournemouth,35000000.0,2.0,0.0,Centre-Forward,35.0,5.0,12.0,2528.0,epl,17.0,3
21,No Agent,2.0,21.0,Canada,Bournemouth,4000000.0,3.0,0.0,Centre-Forward,34.0,0.0,3.0,651.0,epl,3.0,1
32,Rafaela Pimenta,7.0,0.0,France,West Ham,9000000.0,5.0,0.0,Goalkeeper,26.0,0.0,0.0,2259.0,epl,0.0,2
34,CAA Stellar,16.0,0.0,England,West Ham,600000.0,3.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,0
40,ROOF,15.0,0.0,Poland,West Ham,500000.0,57.0,0.0,Goalkeeper,17.0,0.0,0.0,1431.0,epl,0.0,0
25,No Agent,4.0,3.0,France,West Ham,25000000.0,2.0,0.0,Centre-Back,29.0,0.0,0.0,1968.0,epl,0.0,3
28,Wasserman,5.0,6.0,England,West Ham,25000000.0,0.0,0.0,Centre-Back,41.0,2.0,0.0,3619.0,epl,2.0,3
20,No Agent,3.0,11.0,England,West Ham U21,1000000.0,0.0,0.0,Centre-Back,16.0,0.0,2.0,1278.0,epl,2.0,0
30,Bertolucci Sports,17.0,13.0,Italy,West Ham,10000000.0,0.0,0.0,Left-Back,32.0,1.0,2.0,2141.0,epl,3.0,2
35,Unique Sports Group,69.0,24.0,England,West Ham,500000.0,0.0,0.0,Left-Back,0.0,0.0,0.0,0.0,epl,0.0,0
19,CAA Stellar,21.0,9.0,England,West Ham,8000000.0,2.0,0.0,Left-Back,26.0,2.0,3.0,1567.0,epl,5.0,2
27,Unique Sports Group,22.0,4.0,Congo,West Ham,24000000.0,0.0,0.0,Right-Back,38.0,5.0,2.0,3335.0,epl,7.0,3
32,No Agent,39.0,14.0,Republic,West Ham,5000000.0,55.0,1.0,Right-Back,25.0,0.0,0.0,1286.0,epl,0.0,1
30,Int. Sport ...,29.0,81.0,Republic,West Ham,18000000.0,81.0,15.0,Defensive Midfield,38.0,2.0,9.0,2810.0,epl,11.0,3
27,Muy Manero,10.0,20.0,Mexico,West Ham,25000000.0,83.0,5.0,Defensive Midfield,31.0,1.0,0.0,2003.0,epl,1.0,3
28,AS1,41.0,51.0,Spain,West Ham,18000000.0,14.0,4.0,Central Midfield,33.0,1.0,1.0,1487.0,epl,2.0,3
31,No Agent,7.0,27.0,Argentina,West Ham,10000000.0,30.0,1.0,Defensive Midfield,24.0,1.0,0.0,1185.0,epl,1.0,2
30,CAA Stellar,66.0,65.0,England,West Ham,8000000.0,11.0,2.0,Central Midfield,0.0,0.0,0.0,0.0,epl,0.0,2
25,DC International ...,33.0,24.0,Scotland,West Ham,4000000.0,1.0,0.0,Central Midfield,11.0,0.0,0.0,174.0,epl,0.0,1
27,Roc Nation Sports,38.0,58.0,Brazil,West Ham,28000000.0,55.0,11.0,Attacking Midfield,36.0,0.0,5.0,2536.0,epl,5.0,3
24,ROOF,28.0,67.0,Ghana,West Ham,45000000.0,42.0,12.0,Right Winger,0.0,0.0,0.0,0.0,epl,0.0,3
28,No Agent,66.0,129.0,England,West Ham,40000000.0,16.0,1.0,Right Winger,0.0,0.0,0.0,0.0,epl,0.0,3
23,Wasserman,35.0,52.0,Netherlands,West Ham,22000000.0,8.0,2.0,Left Winger,22.0,2.0,1.0,989.0,epl,3.0,3
20,YMU Management Ltd.,9.0,36.0,Ireland,West Ham,25000000.0,22.0,5.0,Centre-Forward,23.0,0.0,1.0,541.0,epl,1.0,3
35,Unique Sports Group,80.0,131.0,Jamaica,West Ham,700000.0,21.0,5.0,Centre-Forward,0.0,0.0,0.0,0.0,epl,0.0,0
32,ROOF,57.0,162.0,Germany,West Ham,10000000.0,0.0,0.0,Centre-Forward,20.0,2.0,3.0,877.0,epl,5.0,2
32,No Agent,42.0,125.0,England,West Ham,6000000.0,3.0,1.0,Centre-Forward,17.0,2.0,1.0,405.0,epl,3.0,2
32,Gestifute,26.0,0.0,Portugal,Wolves,7000000.0,3.0,0.0,Goalkeeper,30.0,0.0,0.0,2700.0,epl,0.0,2
30,No Agent,6.0,1.0,Wales,Wolves,200000.0,1.0,0.0,Goalkeeper,3.0,0.0,0.0,181.0,epl,0.0,0
31,Unique Sports Group,8.0,0.0,England,Wolves,1500000.0,0.0,0.0,Goalkeeper,3.0,0.0,0.0,270.0,epl,0.0,0
26,No Agent,4.0,7.0,Portugal,Wolves,28000000.0,2.0,0.0,Centre-Back,34.0,1.0,0.0,2853.0,epl,1.0,3
26,GBG Global Business ...,6.0,7.0,Uruguay,Wolves,10000000.0,6.0,0.0,Centre-Back,34.0,1.0,0.0,2117.0,epl,1.0,2
24,No Agent,3.0,8.0,Colombia,Wolves,8000000.0,4.0,1.0,Centre-Back,5.0,0.0,0.0,442.0,epl,0.0,2
28,Aneke/PMG,6.0,11.0,d'Ivoire,Wolves,20000000.0,12.0,1.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,3
19,Gestifute,0.0,0.0,France,Wolves,2500000.0,3.0,0.0,Centre-Back,10.0,0.0,0.0,837.0,epl,0.0,1
22,No Agent,3.0,5.0,Faso,Wolves,10000000.0,0.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,2
35,Unique Sports Group,16.0,55.0,England,Wolves,1500000.0,1.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,0
31,Gestifute,43.0,13.0,Portugal,Wolves,9000000.0,0.0,0.0,Right-Back,38.0,5.0,0.0,3153.0,epl,5.0,2
33,Gestifute,56.0,45.0,Ireland,Wolves,2000000.0,52.0,3.0,Right-Back,35.0,2.0,2.0,2413.0,epl,4.0,1
18,No Agent,3.0,2.0,Brazil,Wolves,5000000.0,1.0,0.0,Right-Back,6.0,1.0,0.0,225.0,epl,1.0,1
23,Carlos Leite,4.0,4.0,Brazil,Wolves,28000000.0,12.0,0.0,Defensive Midfield,36.0,0.0,0.0,2647.0,epl,0.0,3
23,No Agent,2.0,4.0,Mali,Wolves,5000000.0,0.0,0.0,Defensive Midfield,5.0,0.0,0.0,158.0,epl,0.0,1
22,No Agent,8.0,8.0,Ireland,Wolves,1000000.0,10.0,1.0,Defensive Midfield,28.0,0.0,1.0,1279.0,epl,1.0,0
24,Carlos Leite,7.0,12.0,Brazil,Wolves,40000000.0,10.0,0.0,Central Midfield,40.0,2.0,4.0,3305.0,epl,6.0,3
26,No Agent,28.0,19.0,France,Wolves,18000000.0,3.0,0.0,Central Midfield,0.0,0.0,0.0,0.0,epl,0.0,3
23,Unique Sports Group,32.0,22.0,England,Wolves,10000000.0,0.0,0.0,Central Midfield,26.0,1.0,1.0,656.0,epl,2.0,2
29,Wasserman,16.0,26.0,Zimbabwe,Wolves,15000000.0,0.0,0.0,Central Midfield,37.0,3.0,6.0,3025.0,epl,9.0,2
21,No Agent,10.0,24.0,Portugal,Wolves,15000000.0,14.0,5.0,Right Midfield,28.0,0.0,3.0,1068.0,epl,3.0,2
28,Gestifute,75.0,74.0,Portugal,Wolves,11000000.0,0.0,0.0,Left Winger,33.0,5.0,5.0,1286.0,epl,10.0,2
22,No Agent,17.0,32.0,Wales,Wolves,900000.0,5.0,0.0,Attacking Midfield,42.0,5.0,7.0,3230.0,epl,12.0,0
21,No Agent,0.0,7.0,Zimbabwe,Wolves,500000.0,4.0,1.0,Attacking Midfield,23.0,0.0,2.0,1057.0,epl,2.0,0
21,No Agent,48.0,59.0,Portugal,Wolves,8000000.0,13.0,4.0,Left Winger,17.0,1.0,0.0,617.0,epl,1.0,2
20,No Agent,2.0,3.0,Paraguay,Wolves,4000000.0,12.0,1.0,Left Winger,0.0,0.0,0.0,0.0,epl,0.0,1
25,No Agent,33.0,73.0,Norway,Wolves,30000000.0,21.0,3.0,Centre-Forward,38.0,5.0,14.0,2821.0,epl,19.0,3
33,No Agent,96.0,124.0,Spain,Wolves,5000000.0,27.0,9.0,Right Winger,28.0,2.0,3.0,1062.0,epl,5.0,1
26,Bertolucci Sports,44.0,72.0,Brazil,Wolves,60000000.0,15.0,1.0,Second Striker,0.0,0.0,0.0,0.0,epl,0.0,3
29,P&P Sport ...,51.0,87.0,South,Wolves,12000000.0,71.0,16.0,Centre-Forward,25.0,1.0,2.0,868.0,epl,3.0,2
33,No Agent,29.0,0.0,Germany,Fulham,10000000.0,9.0,0.0,Goalkeeper,40.0,0.0,0.0,3630.0,epl,0.0,2
27,No Agent,31.0,55.0,Austria,Wolves,4000000.0,19.0,4.0,Centre-Forward,0.0,0.0,0.0,0.0,epl,0.0,1
20,No Agent,5.0,24.0,Ireland,Wolves,600000.0,4.0,1.0,Centre-Forward,7.0,0.0,0.0,185.0,epl,0.0,0
29,SEG,9.0,12.0,Denmark,Fulham,27000000.0,43.0,0.0,Centre-Back,34.0,1.0,1.0,3040.0,epl,2.0,3
28,No Agent,7.0,16.0,France,Fulham,14000000.0,6.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,epl,0.0,2
26,No Agent,1.0,0.0,Germany,Fulham,1000000.0,0.0,0.0,Goalkeeper,4.0,0.0,0.0,360.0,epl,0.0,0
25,InterStarDeporte,3.0,10.0,Spain,Fulham,5000000.0,0.0,0.0,Centre-Back,12.0,0.0,0.0,710.0,epl,0.0,1
27,Wasserman,29.0,4.0,States,Fulham,35000000.0,0.0,0.0,Left-Back,38.0,10.0,0.0,3358.0,epl,10.0,3
25,Unique Sports Group,30.0,34.0,England,Fulham,15000000.0,20.0,1.0,Left-Back,22.0,4.0,4.0,972.0,epl,8.0,2
29,No Agent,25.0,11.0,Netherlands,Fulham,13000000.0,14.0,0.0,Right-Back,22.0,2.0,0.0,1779.0,epl,2.0,2
27,Keypass AS,19.0,24.0,Norway,Fulham,25000000.0,56.0,1.0,Defensive Midfield,36.0,0.0,0.0,2597.0,epl,0.0,3
29,No Agent,26.0,18.0,Belgium,Fulham,13000000.0,54.0,2.0,Right-Back,30.0,1.0,1.0,2213.0,epl,2.0,2
28,No Agent,11.0,20.0,Serbia,Fulham,14000000.0,56.0,2.0,Defensive Midfield,35.0,2.0,0.0,2614.0,epl,2.0,2
30,Unique Sports Group,27.0,12.0,England,Fulham,6000000.0,0.0,0.0,Central Midfield,17.0,0.0,0.0,384.0,epl,0.0,2
34,Unique Sports Group,65.0,63.0,Scotland,Fulham,1500000.0,2.0,0.0,Central Midfield,29.0,0.0,2.0,869.0,epl,2.0,0
24,No Agent,27.0,47.0,England,Fulham,30000000.0,0.0,0.0,Attacking Midfield,40.0,3.0,6.0,2240.0,epl,9.0,3
18,No Agent,6.0,8.0,England,Fulham,1000000.0,8.0,1.0,Central Midfield,21.0,3.0,2.0,1079.0,epl,5.0,0
29,Bertolucci Sports,50.0,40.0,Brazil,Fulham,18000000.0,10.0,2.0,Attacking Midfield,37.0,7.0,2.0,2344.0,epl,9.0,3
29,No Agent,54.0,55.0,Nigeria,Fulham,28000000.0,80.0,10.0,Left Winger,0.0,0.0,0.0,0.0,epl,0.0,3
22,No Agent,8.0,16.0,d'Ivoire,Fulham,600000.0,0.0,0.0,Left Winger,11.0,1.0,4.0,695.0,epl,5.0,0
25,No Agent,30.0,46.0,England,Fulham,16000000.0,12.0,6.0,Right Winger,13.0,1.0,2.0,574.0,epl,3.0,3
36,No Agent,151.0,115.0,Brazil,Fulham,750000.0,70.0,9.0,Left Winger,23.0,1.0,0.0,852.0,epl,1.0,0
24,No Agent,4.0,40.0,Brazil,Fulham,20000000.0,0.0,0.0,Centre-Forward,0.0,0.0,0.0,0.0,epl,0.0,3
28,Unique Sports Group,80.0,97.0,Wales,Fulham,15000000.0,62.0,14.0,Right Winger,27.0,2.0,6.0,1323.0,epl,8.0,2
29,AS1,67.0,35.0,Spain,Fulham,9000000.0,8.0,0.0,Right Winger,41.0,9.0,2.0,1958.0,epl,11.0,2
30,No Agent,36.0,87.0,Brazil,Fulham,3500000.0,0.0,0.0,Centre-Forward,4.0,0.0,0.0,14.0,epl,0.0,1
34,No Agent,58.0,171.0,Mexico,Fulham,5000000.0,109.0,35.0,Centre-Forward,43.0,3.0,14.0,2695.0,epl,17.0,1
31,CAA Stellar,32.0,0.0,England,Everton,18000000.0,76.0,0.0,Goalkeeper,40.0,0.0,0.0,3600.0,epl,0.0,3
25,Gestifute,4.0,0.0,Portugal,Everton,800000.0,2.0,0.0,Goalkeeper,3.0,0.0,0.0,270.0,epl,0.0,0
38,Refuel Performance ...,25.0,1.0,Bosnia-Herzegovina,Everton,250000.0,63.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,epl,0.0,0
32,No Agent,13.0,21.0,England,Everton,9000000.0,0.0,0.0,Centre-Back,34.0,1.0,1.0,3014.0,epl,2.0,2
32,No Agent,18.0,36.0,England,Everton,5000000.0,12.0,1.0,Centre-Back,18.0,1.0,3.0,1322.0,epl,4.0,1
22,No Agent,4.0,10.0,England,Everton,50000000.0,8.0,0.0,Centre-Back,33.0,1.0,0.0,2780.0,epl,1.0,3
26,ProStar,23.0,11.0,Ukraine,Everton,28000000.0,48.0,1.0,Left-Back,37.0,3.0,1.0,3264.0,epl,4.0,3
24,Unique Sports Group,5.0,14.0,Ireland,Everton,18000000.0,7.0,0.0,Right-Back,0.0,0.0,0.0,0.0,epl,0.0,3
23,No Agent,7.0,3.0,Scotland,Everton,15000000.0,23.0,1.0,Right-Back,15.0,2.0,0.0,691.0,epl,2.0,2
39,No Agent,108.0,86.0,England,Everton,500000.0,39.0,7.0,Right-Back,36.0,3.0,1.0,2028.0,epl,4.0,0
36,No Agent,37.0,31.0,Ireland,Everton,500000.0,73.0,1.0,Right-Back,6.0,0.0,0.0,282.0,epl,0.0,0
27,M-Soccermanagement,23.0,13.0,Belgium,Everton,18000000.0,23.0,0.0,Defensive Midfield,22.0,0.0,1.0,1508.0,epl,1.0,3
24,No Agent,24.0,25.0,England,Everton,18000000.0,18.0,0.0,Defensive Midfield,0.0,0.0,0.0,0.0,epl,0.0,3
35,Roc Nation Sports,20.0,22.0,Senegal,Everton,1500000.0,0.0,0.0,Defensive Midfield,0.0,0.0,0.0,0.0,epl,0.0,0
22,Rol Sports ...,16.0,25.0,Argentina,Everton,14000000.0,0.0,0.0,Central Midfield,18.0,3.0,3.0,885.0,epl,6.0,2
21,No Agent,7.0,7.0,England,Everton,9000000.0,7.0,2.0,Central Midfield,21.0,2.0,0.0,676.0,epl,2.0,2
